link_id	mass_base	mass_prev	mass_new	boost	tier_prev	tier_new	top_contributor_link_id
d7052d4e-4f81-4f6c-b8b1-2a02e6533196	0.827	0.827	4.349	3.522	link	link	81a0ba3d-6a0c-44d4-b733-fa4baf7499bc
045740bf-4e4a-4810-8d3c-3df32a3533b9	0.512	0.512	0.512	0.000	link	link	
0f4474f2-a50b-4bd7-aa4c-b9abbfcf25c7	1.150	1.150	1.799	0.649	link	link	27d339b5-7480-482c-a472-8b52d5c4d78a
5db0ae7d-ea23-4db8-816f-b9b2cab10353	0.571	0.571	1.183	0.611	link	link	668fc0dc-2f79-4369-a455-3454e03d6c2b
4027bd9e-2216-469d-bb61-d277920cd9cd	0.872	0.872	3.223	2.351	link	link	3d552445-b5e3-4cf5-8085-37210ceabfee
6eaafc35-86c6-439f-9520-7b4a245da7de	0.638	0.638	1.883	1.245	link	link	a465dcf6-f9b6-4d3b-adeb-0799959e793f
a465dcf6-f9b6-4d3b-adeb-0799959e793f	0.688	0.688	1.881	1.193	link	link	6eaafc35-86c6-439f-9520-7b4a245da7de
44e2d7cb-e893-4978-a12a-312372ed3a2c	0.577	0.577	1.418	0.840	link	link	a465dcf6-f9b6-4d3b-adeb-0799959e793f
44e22347-272c-43f2-9f70-ed8ad718a9db	0.509	0.509	1.090	0.581	link	link	44e2d7cb-e893-4978-a12a-312372ed3a2c
1cb0caa0-9753-4eae-a67e-8853bfe1d1b9	0.514	0.514	0.794	0.280	link	link	44e22347-272c-43f2-9f70-ed8ad718a9db
2c9156dd-10ba-43a4-9ff4-b70c408ff451	0.666	0.666	2.147	1.482	link	link	da52fa2a-ba7e-4289-a117-cb3c8fcdc564
33fbaf4e-f951-4a2f-a415-f96638ea8933	0.535	0.535	0.535	0.000	link	link	
da52fa2a-ba7e-4289-a117-cb3c8fcdc564	1.462	1.462	2.591	1.129	link	link	a84962ad-9529-4465-b41d-fb487bb567f4
a84962ad-9529-4465-b41d-fb487bb567f4	0.822	0.822	2.416	1.594	link	link	da52fa2a-ba7e-4289-a117-cb3c8fcdc564
cca70865-5cff-4187-aa50-56ed93e76192	0.911	0.911	3.338	2.427	link	link	127a04fa-253a-4ddf-84d4-f1faa20206b2
4624152e-6eea-45ac-bf4d-b98a9c855532	0.728	0.728	1.243	0.515	link	link	de607b08-77ac-47df-a859-4d6839e97407
de607b08-77ac-47df-a859-4d6839e97407	0.738	0.738	2.068	1.330	link	link	27575df1-a8f3-48dd-ad82-60c8da4f9500
d1b34a08-a532-401c-a066-ead591721a81	0.709	0.709	1.820	1.111	link	link	27575df1-a8f3-48dd-ad82-60c8da4f9500
4cbc504f-6893-4b11-908f-52343e35a11d	0.619	0.619	0.989	0.370	link	link	d1b34a08-a532-401c-a066-ead591721a81
117d3999-59c8-475a-aafd-5bac1142cbb7	1.001	1.001	3.960	2.959	link	link	988c05d5-c93f-47d9-8d49-816f72aa9ccf
50c01b24-070c-4398-be08-dd799ac54102	1.008	1.008	5.130	4.122	link	link	17dcd45c-be78-4194-bfe3-de8d4251350d
69a39a55-f465-46fe-8f63-6e8f797315f5	1.050	1.050	5.344	4.295	link	link	17dcd45c-be78-4194-bfe3-de8d4251350d
71c967d2-b3c3-4bed-9dad-2ce78db74e81	1.524	1.524	4.890	3.366	link	link	17dcd45c-be78-4194-bfe3-de8d4251350d
7ea93f3d-d20a-48bc-806f-e24055e0e0e5	0.778	0.778	2.290	1.512	link	link	71c967d2-b3c3-4bed-9dad-2ce78db74e81
4881bf5f-fc28-4074-b84a-765edf52d4ad	0.848	0.848	2.783	1.935	link	link	71c967d2-b3c3-4bed-9dad-2ce78db74e81
25e72890-5f44-4bd2-9bd1-eb4812d93102	1.334	1.334	2.268	0.934	link	link	667d5602-0bff-41fb-aace-67e1e24b9dd9
983dd73f-8341-430b-bf2c-655b4670c871	0.611	0.611	1.370	0.759	link	link	cc56334a-4455-4a29-bb82-2892d996cd5a
0172614a-7976-4e89-acb5-e3ae419e3df4	0.596	0.596	1.808	1.212	link	link	1a512002-f84b-408f-a61b-5727882beb23
1614259e-c197-4542-b694-0c4ad173693b	0.676	0.676	1.951	1.276	link	link	1a512002-f84b-408f-a61b-5727882beb23
557e249e-1266-4ff6-8e3e-e26698f055f3	0.652	0.652	2.182	1.530	link	link	bbae1c6c-7c71-4f53-9a2f-b8a5f4ee03ec
bbae1c6c-7c71-4f53-9a2f-b8a5f4ee03ec	0.698	0.698	1.745	1.047	link	link	3046803e-bc6a-48ef-8a9f-220b2d77cd33
12cb132b-8882-458f-9dfb-378dfd40da62	0.696	0.696	1.592	0.897	link	link	9c7521da-ffdd-49cd-a644-e77d5928689e
9c7521da-ffdd-49cd-a644-e77d5928689e	0.694	0.694	1.870	1.176	link	link	12cb132b-8882-458f-9dfb-378dfd40da62
d95fe032-6714-419d-9c1f-5d7c8db14766	0.815	0.815	2.579	1.764	link	link	ba721fdf-eb75-4c27-b520-dfe419417cd2
ba721fdf-eb75-4c27-b520-dfe419417cd2	1.640	1.640	2.379	0.739	link	link	d95fe032-6714-419d-9c1f-5d7c8db14766
33d70d59-662d-4ee6-aed1-f90dd058575f	0.694	0.694	1.516	0.822	link	link	20295f0e-9fce-4ccc-85d2-099cee61af98
046f0c43-26c3-447e-a8ba-65200700370f	0.570	0.570	1.375	0.805	link	link	53a19fab-3153-455b-b473-a23d83831401
f6af0064-6af4-4531-af1f-4dd901dfe895	0.588	0.588	1.560	0.972	link	link	4eea71d1-20f3-46af-8d16-3e242ce9ad14
4eea71d1-20f3-46af-8d16-3e242ce9ad14	0.609	0.609	1.600	0.991	link	link	f55b33d7-d96a-41fb-ba84-56af1e27e71b
bfee0b3f-f6d8-4f0b-a2b6-9790114249ab	0.593	0.593	1.541	0.948	link	link	b0a8ea10-14ad-43a2-a3f7-cea38c74740e
a38a05fb-1f5c-4335-a178-4add07670274	0.658	0.658	2.116	1.458	link	link	87fcb001-1c0c-462c-9332-e866d113b041
87fcb001-1c0c-462c-9332-e866d113b041	1.515	1.515	2.018	0.503	link	link	a38a05fb-1f5c-4335-a178-4add07670274
2221c3fc-69e4-4261-a804-96df8969d993	1.281	1.281	1.281	0.000	link	link	
d27bfdfb-29ef-4a7a-b5ce-70853b7ac2c6	1.794	1.794	5.165	3.370	link	link	ca30e772-7096-40eb-98d4-68051c0ec949
561be1e9-150c-46db-b28b-568c5a463d65	0.995	0.995	5.336	4.342	link	link	d27bfdfb-29ef-4a7a-b5ce-70853b7ac2c6
a2583c9b-e055-443f-9222-19f9fc85b011	1.029	1.029	5.076	4.047	link	link	d27bfdfb-29ef-4a7a-b5ce-70853b7ac2c6
d4e0f15c-58a4-4f84-bb77-a462eb40cc95	0.490	0.490	0.490	0.000	link	link	
0184d01a-0f0e-4d16-a2d1-8d51c860a9f2	0.537	0.537	0.967	0.430	link	link	dfd9d234-d962-4a83-a01b-5ca895ea4297
dfd9d234-d962-4a83-a01b-5ca895ea4297	0.538	0.538	0.967	0.430	link	link	0184d01a-0f0e-4d16-a2d1-8d51c860a9f2
629985c0-a2a0-47c4-9c70-f27d246e2aca	0.530	0.530	1.284	0.754	link	link	db75e17f-8e71-45f3-91cb-9fa95513fee8
d65b533c-c642-492a-a3dc-126cc9df2241	0.574	0.574	2.573	1.999	link	link	db75e17f-8e71-45f3-91cb-9fa95513fee8
db75e17f-8e71-45f3-91cb-9fa95513fee8	0.643	0.643	2.533	1.890	link	link	d65b533c-c642-492a-a3dc-126cc9df2241
c6124ba7-a17f-42c0-8154-986b980c93a3	0.564	0.564	2.616	2.052	link	link	069e0fa3-2d68-45a5-a577-83b06df27082
069e0fa3-2d68-45a5-a577-83b06df27082	0.627	0.627	2.586	1.959	link	link	c6124ba7-a17f-42c0-8154-986b980c93a3
fbab2af1-9abf-4d96-9e2d-638a3449585b	0.617	0.617	2.731	2.114	link	link	069e0fa3-2d68-45a5-a577-83b06df27082
d8d6eb66-6a05-40ce-8a91-216ca4786e61	0.590	0.590	1.941	1.350	link	link	fbab2af1-9abf-4d96-9e2d-638a3449585b
9526aede-4666-4dcb-b5bf-cc8d0b4f6aeb	0.506	0.506	1.212	0.706	link	link	d8d6eb66-6a05-40ce-8a91-216ca4786e61
f90e215d-ac59-4a71-93d1-7b719df620fc	0.603	0.603	1.914	1.312	link	link	bb54278b-fe8c-4a98-8386-a5c737ed0c00
ab38281a-99d5-4ae6-8613-1902525ddaae	0.586	0.586	1.388	0.802	link	link	bb54278b-fe8c-4a98-8386-a5c737ed0c00
bb54278b-fe8c-4a98-8386-a5c737ed0c00	0.673	0.673	1.965	1.292	link	link	f90e215d-ac59-4a71-93d1-7b719df620fc
8b4d33b7-e536-48bc-9414-588ebf8adf0f	0.730	0.730	2.895	2.165	link	link	4c51bc38-f31d-419c-8ac8-16e90002b472
11cd8d35-9d20-496d-937e-6e48e1f04829	0.884	0.884	3.961	3.077	link	link	4c51bc38-f31d-419c-8ac8-16e90002b472
1662ebf6-5901-491a-b17d-9a1267f81884	0.893	0.893	3.340	2.446	link	link	4c51bc38-f31d-419c-8ac8-16e90002b472
b66188ab-1a66-4365-8cbe-5cdaf69317e3	0.877	0.877	2.883	2.006	link	link	1bd320eb-7115-40b1-81e9-c10f717f3f75
4075e064-ec4e-4481-a413-25531b3c6b22	0.888	0.888	3.817	2.929	link	link	e7d5d9c9-ed6c-41b5-a56b-1df5a1dcd45b
dc6d1d3f-9a9d-464d-a7ea-b2ee45a8fcb8	0.687	0.687	1.950	1.263	link	link	e7d5d9c9-ed6c-41b5-a56b-1df5a1dcd45b
78789b53-4982-44e8-b53c-067923c1d101	0.504	0.504	0.976	0.473	link	link	02f19fc5-e16f-4686-b08a-9b56c5525d26
56640e8a-0f33-4d22-b2fa-43610074360a	0.496	0.496	1.546	1.050	link	link	02f19fc5-e16f-4686-b08a-9b56c5525d26
02f19fc5-e16f-4686-b08a-9b56c5525d26	0.556	0.556	1.544	0.988	link	link	56640e8a-0f33-4d22-b2fa-43610074360a
19ea1043-07ba-4944-a647-68572ad533f0	0.548	0.548	1.269	0.721	link	link	02f19fc5-e16f-4686-b08a-9b56c5525d26
3fa21c0d-91d9-477b-a6a9-b6f9b0ef1ba5	0.460	0.460	0.460	0.000	link	link	
ff491b3c-084f-421c-8e2f-49208a633b0a	0.482	0.482	1.916	1.435	link	link	9392d3b2-1dc9-4a6c-b90f-0d0ad44277ef
4a842049-b5e1-4379-90e4-0ab8f20aec40	0.544	0.544	1.801	1.257	link	link	9392d3b2-1dc9-4a6c-b90f-0d0ad44277ef
d9e864a3-ecf6-4438-b2d7-3291146cd19b	0.560	0.560	2.156	1.597	link	link	9392d3b2-1dc9-4a6c-b90f-0d0ad44277ef
d1e4effe-518d-4154-a29f-b763bb4b3e86	0.482	0.482	1.192	0.710	link	link	9392d3b2-1dc9-4a6c-b90f-0d0ad44277ef
6efb3d03-583b-41b0-9758-30d35436408a	0.505	0.505	0.844	0.339	link	link	2a6b89a7-3de3-4f2a-9a7e-93cfd2183426
2a6b89a7-3de3-4f2a-9a7e-93cfd2183426	0.488	0.488	0.839	0.351	link	link	6efb3d03-583b-41b0-9758-30d35436408a
6c2e6c9e-01a0-44a6-9762-758b91b2ff7f	0.450	0.450	0.450	0.000	link	link	
c4bed78f-1ed0-48c9-a3a3-e5842de9e740	0.462	0.462	1.274	0.812	link	link	0ed74c20-a5eb-45bc-b3dc-d2365666d9ca
f3059f31-259b-498e-b86d-f8ef10734d40	0.464	0.464	1.515	1.052	link	link	0ed74c20-a5eb-45bc-b3dc-d2365666d9ca
b317171a-d940-4f08-b27c-ffe176461996	0.555	0.555	1.934	1.378	link	link	554aba7c-6e38-4652-ba21-7fc873169eb1
a8d073f6-cb82-4569-a6ea-be5c14642bf2	0.597	0.597	1.909	1.311	link	link	e6ee28a6-b0e0-42f7-9aab-39026189a4e6
ac0c96bc-53f4-4fe5-ba71-196cfa3298e1	0.596	0.596	2.467	1.871	link	link	e6ee28a6-b0e0-42f7-9aab-39026189a4e6
e6ee28a6-b0e0-42f7-9aab-39026189a4e6	0.654	0.654	2.337	1.683	link	link	ac0c96bc-53f4-4fe5-ba71-196cfa3298e1
f5e4da7f-221b-40cc-b710-7103af011701	0.539	0.539	1.700	1.161	link	link	0f88535c-8ffa-419d-a064-bf455b3c10a6
0f88535c-8ffa-419d-a064-bf455b3c10a6	0.622	0.622	1.770	1.148	link	link	f5e4da7f-221b-40cc-b710-7103af011701
