from_link_id	to_link_id	strength_ll	contrib	distance	lexical
392ec4e4-4772-4917-9f97-8cc7712947cd	0d1cf4a4-5d9a-4d6a-8f70-585d42cd9936	0.989797	0.632041	1.000000	0.000000
9d98abe7-28a0-409c-ac90-bf328c85a5d4	0d1cf4a4-5d9a-4d6a-8f70-585d42cd9936	0.500000	0.274726	8.000000	0.000000
e7e38e52-d07c-4ede-9ce5-a963b7a351d2	692e15e6-2b15-4855-be62-8d1d75608c72	0.862326	0.543682	4.000000	0.062500
fb708ea6-0b4b-4173-886f-ec803ed780ad	4e5d4cc3-f67f-4ec1-bdf9-93d534172246	0.760390	0.418545	5.000000	0.038462
c23f6842-bcb5-4c38-9119-ef8494f6e5d7	7a8e4d6d-62bf-4e62-8362-fbe9ded5fbc2	0.954776	1.227627	2.000000	0.000000
400bdd3c-77cb-4f41-849c-92dfa4c24032	7a8e4d6d-62bf-4e62-8362-fbe9ded5fbc2	0.989797	0.757015	1.000000	0.000000
0b3f7ee5-9a0a-46b2-87d5-142c9d9280bf	7a8e4d6d-62bf-4e62-8362-fbe9ded5fbc2	0.896398	0.681466	3.000000	0.000000
b3ec63f0-4fe4-4b40-a1ee-3fbda184a07c	7a8e4d6d-62bf-4e62-8362-fbe9ded5fbc2	0.896398	0.574455	3.000000	0.000000
271e453f-9948-48b0-94cf-fdf28eede70b	7a8e4d6d-62bf-4e62-8362-fbe9ded5fbc2	0.737692	0.500676	5.000000	0.000000
cf7d3705-d177-493c-8ebb-ba3510bc6e8d	18b83170-3fbb-4c4a-bc13-8aaed6f4583c	1.010665	1.360832	2.000000	0.073171
a3c5afb5-1805-4c50-9d26-7fec7046d4f8	18b83170-3fbb-4c4a-bc13-8aaed6f4583c	0.885361	0.656416	4.000000	0.097561
ff03fb47-7b7e-4f22-98b9-cb065aae0717	18b83170-3fbb-4c4a-bc13-8aaed6f4583c	0.509756	0.356450	8.000000	0.024390
70af8928-b1c2-4ae0-8d92-86c66e8ade43	2aa3091a-c56b-46cc-be95-34bb955758d3	0.876013	0.884918	4.000000	0.083333
f7f71261-f682-49fc-835a-7ab51bc31df3	2aa3091a-c56b-46cc-be95-34bb955758d3	0.954776	0.626289	2.000000	0.000000
28aad481-4917-4009-a0f9-0bb576288c90	2aa3091a-c56b-46cc-be95-34bb955758d3	1.002515	0.600599	2.000000	0.062500
9a62878d-15be-40a9-a597-9164abf65db2	2aa3091a-c56b-46cc-be95-34bb955758d3	0.572919	0.344977	7.000000	0.000000
d454a047-7f96-4e46-b9fa-ab6a7bd3ad24	a93be689-6b6a-4e7d-95d6-49cf36f091e7	0.722816	0.432336	6.000000	0.133333
e5aefce5-a787-4390-822f-e73b391811f0	a93be689-6b6a-4e7d-95d6-49cf36f091e7	0.737692	0.393183	5.000000	0.000000
458a9fc2-c544-46e3-bcc4-955548a73de1	3783fe38-8a9b-4d1a-aa91-fba635005d04	0.603474	0.318392	7.000000	0.066667
6a90cded-b2a5-48ac-980b-7e99e8d2093e	f11dda63-656d-4e71-99cb-c74c93e337b6	0.961590	0.582525	3.000000	0.090909
a6ec95c2-1c31-444d-be5a-3a7c6919b590	f11dda63-656d-4e71-99cb-c74c93e337b6	0.961590	0.582525	3.000000	0.090909
81a0ba3d-6a0c-44d4-b733-fa4baf7499bc	342aad81-bb41-4643-9859-e8c221826d32	0.896398	1.584965	3.000000	0.000000
808d34d4-3c48-4347-a1f5-886c8d8c0101	342aad81-bb41-4643-9859-e8c221826d32	0.954776	0.968570	2.000000	0.000000
